annual_inc,bc_open_to_buy,bc_util,int_rate,loan_amnt,max_bal_bc,percent_bc_gt_75,total_bc_limit,total_rec_int,total_rev_hi_lim,emp_length_int,grade_label,application_type_Joint App,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,term_ 60 months,title_Car financing,title_Credit card refinancing,title_Debt consolidation,title_Green loan,title_Home buying,title_Home improvement,title_Major purchase,title_Medical expenses,title_Moving and relocation,title_Other,title_Vacation,verification_status_Source Verified,verification_status_Verified
33000,4890,42.5,25.82,15000,1943,40,8500,3682.48,19600,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
80000,3475,88,23.88,13200,6023,75,13900,408.6,17900,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
58000,3825,89.9,22.91,39600,12781,83.3,37700,8266.2,72000,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
50229.87,529,95.1,23.88,20000,4595,100,10800,4667.64,17000,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,15478,44.1,25.82,11000,4404,0,27700,2462.85,38200,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
37000,293,73.4,23.88,12000,489,50,1100,2464.25,8700,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
60000,8492,56.7,28.72,10000,4293,44.4,19600,1566.29,38100,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
59676,21500,0,28.72,17000,0,0,21500,2512.1,33200,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
26000,21,98.7,29.69,14000,1579,100,1600,3949.03,12600,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
10000,3609,19.8,30.75,38575,891,0,4500,10397.03,21200,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
75000,113,96.2,24.85,20000,2887,100,3000,4512.14,3000,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
67213,197,95.6,24.85,30000,4303,100,4500,6977.25,11400,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
165000,1443,94,22.91,32000,6876,87.5,24000,6448.87,33000,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
91000,8529,39.1,23.88,10000,4479,50,14000,2248.06,33400,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
75000,5820,49.8,26.3,20000,2703,33.3,11600,4426.72,17900,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
70000,16293,34.6,24.85,20000,3821,42.9,24900,4650.19,70000,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
44300,11679,66.6,24.85,26825,15519,66.7,35000,6312.9,46900,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
40000,10058,14.8,25.82,16000,1326,0,11800,47.97,23100,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24000,5228,23.1,22.91,7250,759,33.3,6800,1461.07,8000,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
55000,2738,69.6,28.72,25000,4477,50,9000,5782.51,10000,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56000,3830,84.7,28.72,19600,8524,80,25100,4916.83,35300,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
30000,933,92,23.88,10000,4560,100,11600,2251.14,11600,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
225000,2492,24.5,24.85,10000,808,0,3300,2345.79,8400,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
120000,11936,73.7,23.88,30000,7314,55.6,45400,6759.64,74900,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
105000,11,98.9,23.88,2500,989,100,1000,526.01,5000,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36000,8882,37.5,22.91,12000,3265,33.3,14200,2418.33,16900,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38798,14862,9.5,25.82,7475,904,0,15900,907.93,28300,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43500,10400,44.7,28.72,30000,2417,0,18800,7706.12,21800,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
78000,3743,86.9,24.85,19225,9448,80,28600,4216.29,35600,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15000,0,101.4,22.91,1000,2028,100,2000,201.52,2000,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
78000,11973,43.5,24.85,28000,4895,50,21200,6714.06,33300,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
183000,1238,96.6,24.85,14400,17758,87.5,36500,3030.53,41800,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31000,169,93.2,22.91,4000,2331,100,2500,603.06,7400,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142500,7713,28.6,22.91,7100,3050,50,10800,1418.46,11100,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30000,7742,45.9,25.82,10000,2944,75,14300,2467.28,14300,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
51195,9771,42.2,23.88,15000,3293,33.3,16900,3376.73,25100,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
63356,226,79.5,26.3,15000,650,50,1100,3731.45,13400,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
45000,7053,63.6,25.82,35000,3748,83.3,19400,8747.21,26100,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
75000,382,95.2,24.85,25000,2976,100,8000,6098.42,8000,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
104443,6716,84.3,30.79,25000,22352,33.3,42900,5491.69,52800,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
95000,24707,44.2,26.3,16000,5834,10,44300,3980.21,62800,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
95000,549,91.4,23.88,30000,2114,100,6400,6810.42,18700,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
40000,5672,61.7,30.79,26025,7780,0,14800,1440.89,14800,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65000,3347,57.6,25.82,15000,2492,50,7900,3172.43,7900,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
45000,4435,84,30.79,21225,10337,75,27700,5999.46,32400,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
47840,16,99.6,28.72,20800,2790,100,4300,5668.47,12900,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
75000,58,98.7,22.91,20000,2003,100,4600,4090.86,13600,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17000,22704,15.6,24.85,7000,2295,0,26900,1581.65,30700,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137000,1883,65.1,28.72,30000,1482,50,5400,8175.67,15100,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
33800,35010,38,26.3,25000,9230,33.3,56500,5816.76,69300,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000,5549,75.3,28.72,15000,10038,33.3,22500,1814.23,34100,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
64000,5970,58.5,23.88,12000,5085,40,14400,2605.85,28400,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
132000,11350,82,25.82,35000,16064,50,22700,8542.25,67950,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
132000,10484,22.3,25.82,13000,3016,0,13500,1356.16,18800,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
140000,2270,98,23.88,18425,5088,100,11350,4147.75,13650,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
76000,4632,64.4,25.82,30000,3904,75,13000,7063.74,34100,5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
55115,27818,47.3,25.82,20000,9942,16.7,52800,4881.29,52800,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
32000,94,96.9,30.17,20000,2906,100,3000,3325.2,9200,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30000,4743,55.3,26.3,10000,3410,50,10600,2487.63,39900,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
60000,11976,74.1,29.69,30000,14165,62.5,46300,3367.29,49800,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
30000,6669,53.7,25.82,20000,3251,20,14400,974.99,32800,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25000,4582,54.6,23.88,10000,2133,0,10100,2251.14,10100,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
70000,805,63.4,25.82,30000,1012,50,2200,7321.94,16500,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30000,119,98.8,30.17,16800,6464,100,10300,4921.73,15700,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
25600,24566,37.2,23.88,18000,13761,20,39100,1064.44,57800,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
70000,1474,88.7,26.3,25000,8876,50,13000,4361.42,16500,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
50000,3678,42.5,28.72,20000,2384,0,6400,5608.78,10600,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
40000,2932,20.8,28.72,20000,599,0,3700,1876.3,4500,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
175000,7071,90,22.91,24550,19152,88.9,70700,4947.49,99100,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
75000,556,98.6,30.17,40000,30994,100,69100,11653.39,86000,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70000,0,100.7,22.91,5000,4506,100,7500,561.76,23400,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40000,5611,66,23.88,20000,6003,50,16500,4661.51,21000,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
42000,6392,78.8,22.91,16000,17856,66.7,30200,3450.71,46500,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
55000,43351,21.9,22.91,20400,3493,0,55500,2360.5,65900,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
54000,43068,20.5,24.85,23000,3131,0,54200,5395.36,89200,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
85000,4423,55.8,24.85,10000,2159,25,10000,2345.79,20600,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
85000,732,95.6,25.82,17500,9848,100,16600,4367.15,20400,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
129000,3740,90.1,24.85,30000,11946,80,37900,4319.28,62100,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
72500,5297,60.5,24.85,20000,7860,50,13400,4691.61,22300,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52473,169,88.7,26.3,16000,1331,100,1500,3980.21,1500,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
53549,0,102.1,24.85,12000,3062,100,3400,527.14,10300,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
70000,47549,35.8,28.72,23375,20211,33.3,74100,6370.21,85300,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
32000,433,92.1,23.88,2725,3903,50,5500,573.35,6700,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,126,95.5,23.88,35000,2674,100,2800,8014.59,20200,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
57612,1404,26.1,23.88,5000,496,0,1900,1052.04,2400,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65000,2891,88.7,24.85,20000,16497,66.7,25500,4691.61,29500,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
70000,10260,42.7,26.3,25000,2942,42.9,17900,3212.17,41000,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80000,4268,57.3,24.85,8000,5136,25,10000,1754.5,13300,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
63000,445,97.4,23.88,1500,9291,100,17000,315.6,18200,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
98000,15002,60.7,28.72,12000,8923,33.3,38200,825.77,70200,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
69000,7177,62,23.88,25000,7893,28.6,18900,5330.57,37700,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
30000,1488,85.8,30.79,14000,7783,25,10500,4101.26,10500,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
32000,15434,51,28.72,15000,9352,14.3,31500,1742.98,46400,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
44000,20150,17.8,25.82,10000,4350,0,24500,1854.39,34100,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
63000,6313,84,23.88,20000,8436,75,39400,4146.9,42400,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
52005,14633,60.8,23.88,17225,10538,60,37300,3167.74,37300,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
77600,16830,48.7,25.82,23400,5862,0,32800,5711.1,52700,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
65000,1223,92.9,24.85,5000,5636,83.3,17300,1062.04,26400,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
34000,2361,36.2,25.82,20000,1334,33.3,3700,4910,4400,5,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45000,94,95.9,23.88,7000,2206,100,2300,1483.44,11700,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24000,12336,23.4,22.91,38975,3764,0,16100,7801.57,19500,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47000,4294,75,26.3,16275,7000,66.7,17200,3926.26,25200,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
155000,1182,93.4,26.3,25000,7145,100,17800,6219.1,24600,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
90000,21623,30.9,23.88,12000,4283,12.5,31300,2702.74,36900,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
88000,4438,82.2,22.91,4100,15468,66.7,24900,149.8,44900,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33000,14,99.1,24.85,40000,1586,100,1600,9538.37,12000,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
98000,77806,24,24.85,26025,4583,6.3,102400,6104.95,135700,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
53000,5569,34.5,24.85,16000,2931,50,8500,3753.98,21000,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
54339,1500,85.7,26.3,30000,5414,100,10500,3192.58,10500,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
90000,2168,90.4,23.88,12000,9031,100,22700,2538.73,33000,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132000,7500,96,24.85,25000,11786,100,22500,3958.5,22500,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
72000,6941,51.1,28.72,21000,5163,50,14200,4808.23,20200,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
50000,2698,10.7,25.82,12000,3566,33.3,6500,1498.84,14700,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
75000,8492,60.1,23.88,19200,5837,33.3,21300,2668.97,24100,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
18000,9589,61.9,24.85,10000,5750,83.3,25200,2206.92,27300,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
45000,1125,93,22.91,13825,1421,100,2250,2982.21,4950,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
31000,3036,51,23.88,6000,2074,0,6200,91.54,19300,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
187000,4866,89.5,23.88,19200,13968,88.9,46500,4433.76,66900,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
100000,5478,19.4,26.3,12000,734,20,6800,2961.52,9400,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35000,897,87,24.85,15000,1814,83.3,6900,3549.49,10500,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
52000,6285,67.9,26.3,12250,7707,50,19600,3047.36,35600,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50000,3022,76.4,26.3,30000,8564,20,12800,7462.93,12800,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29017,11291,38,22.91,6900,2626,0,18200,1391.17,35800,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
88400,540,96.4,23.88,12000,5185,100,14800,2430.58,32500,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
43000,142,98.8,24.85,30000,11358,100,11500,2354.17,25300,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51363,498,93.4,23.88,20000,4613,100,7500,4539.11,18100,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29372,2747,77.7,25.82,10000,6179,50,12300,2440.65,13400,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
40000,2133,88,22.91,13125,2536,66.7,6400,2814.09,6400,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92000,3711,89.3,24.85,12500,5356,84.6,34800,2932.25,35500,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
99000,18608,62.8,26.3,10000,5880,58.3,50000,2487.63,60000,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
90000,6161,23,28.72,20400,1839,50,8000,5559.44,33300,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
42000,23443,32,28.72,28050,2272,9.1,34500,7644.24,52800,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
29760,1268,84.2,26.3,24600,6732,100,8000,3985.25,20800,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
55000,20914,40.4,30.79,39025,8652,0,35100,11786.64,47500,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
90000,3668,76.9,24.85,14000,8894,66.7,15900,3310.69,33900,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
75000,6670,48.7,23.88,25000,4895,75,13000,5568.65,16000,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
45000,1585,63.1,25.82,30000,1775,50,4300,7268.35,32100,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
62000,8120,50.5,23.88,12500,5956,0,16400,2880.28,29000,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
72000,239,97.7,28.72,19000,6389,100,10200,5269.93,25900,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
98000,862,97.1,25.82,32000,8888,100,29800,7970.56,37500,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
31200,2084,82,24.85,10000,3630,100,11600,2344.13,26000,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
34798,5099,60.5,26.3,20000,5380,66.7,12900,4975.28,23700,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20000,300,0,25.82,1500,0,0,300,342.35,300,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38000,1121,73,24.85,6675,2487,57.1,7850,1463.91,29150,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13200,3447,37.3,26.3,10000,722,0,5500,2487.63,13200,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
40000,0,100.7,26.3,8000,2517,100,2500,1813.87,14100,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
53782,4126,69.7,24.85,24175,2130,62.5,13600,5591.27,26600,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
55000,4308,42.6,28.72,10500,3192,50,7500,222.65,34400,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
83000,32974,18.2,24.85,12000,6703,25,40300,51.19,67800,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
67000,534,96.3,23.88,32000,5569,100,14300,7479.64,19500,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
41255,21110,30.8,24.85,25000,5064,0,30500,5866.33,31300,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5088,15065,6.4,22.91,17900,685,0,16100,3607.34,33700,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000,4765,54.6,29.69,14525,2717,20,10500,4097.11,13500,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30000,10383,59,24.85,12000,7896,40,25300,2814.95,27900,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,1271,86.3,23.88,7000,3583,60,9300,1506.52,10300,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11772,1409,68,26.3,11625,2377,0,4400,2891.87,56400,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
48000,9291,81.3,25.82,15000,7851,80,49400,3424.62,58100,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24000,465,98.7,28.72,18000,12843,100,36100,2348.36,44700,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
48000,315,94.3,23.88,7200,2956,100,8000,398.65,8000,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25000,9791,56.7,22.91,6650,6898,20,22600,1387.4,35100,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25000,576,28,25.82,15000,202,0,800,1564.8,800,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
29744,11220,42.5,26.3,22100,4383,0,19500,5497.68,23400,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
75000,315,97.1,23.88,25000,8854,100,11000,5627.89,24600,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
53000,463,83.5,25.82,21000,1288,100,2800,5215.72,10200,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
27000,3507,61.9,23.88,16000,5693,33.3,9200,3739.81,12200,5,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
127968,8650,86.1,26.3,30000,11768,83.3,62100,7462.93,63600,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
89763,16243,68.6,30.75,25000,5564,50,51800,2365.22,86200,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
50000,4595,78.1,25.82,20000,6851,42.9,21000,4852.6,34000,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
29149,1609,35.6,23.88,1000,891,50,2500,211.01,2800,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20000,2868,63.7,23.88,10000,3548,75,7900,951.1,17300,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
35000,9688,29.3,25.82,3600,1454,0,13700,821.67,15000,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
500000,10668,81.4,23.88,30000,9629,62.5,57500,6753.45,79200,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
108000,54372,13.6,24.85,20325,8110,0,62900,1373.86,80300,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
28000,2677,82.2,30.79,15000,3471,83.3,15000,4462.54,16500,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
56000,3895,65.5,29.69,35000,7201,0,11300,3309.17,16300,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
72000,38,99.5,26.3,6000,5791,100,8200,456.91,8200,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35276,892,40.5,22.91,19200,608,0,1500,213.82,8800,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
189000,40,99.6,23.88,30000,4988,100,9800,6220.34,24000,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12000,9,99.6,23.88,5000,2491,100,2500,1090.7,8900,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42800,12607,61.2,25.82,23450,4881,14.3,32500,5806.7,53500,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
78000,651,95.5,25.82,20000,5007,100,14600,4682.23,19300,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
25000,2208,36.9,24.85,10000,1292,0,3500,2387.56,8800,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
41000,2513,70.4,23.88,10000,5204,66.7,8500,944.69,14200,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
35000,94,96.6,24.85,2000,1756,100,2800,371.53,6000,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
70000,491,82.5,25.82,20000,1734,50,2800,3280.64,9500,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
80000,317,73.6,22.91,7800,636,50,1200,1561.97,9500,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
175000,9111,83.3,23.88,10000,17376,80,54600,2237.88,54600,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
161127,2474,87,28.72,24000,6106,80,19100,1935.2,30800,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
105000,352,96,28.72,25000,4351,100,8700,2013.02,12600,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
